Scan:     38      F02203+3158 2010-07-24 +07 16 41.0
         OPTICAL                 Jy    
        km/s-BAR                 I
        11521.18223600746    0.009504468
        11516.32080106236     0.02277501
        11511.45951794615     0.02435205
        11506.59838665151     0.02070714
        11501.73740717138     0.01800675
        11496.87657949877    0.005857470
        11492.01590362636     0.01071329
        11487.15537954716     0.01409387
        11482.29500725405     0.01362429
        11477.43478673990     0.01391869
        11472.57471799766     0.01192146
        11467.71480102013  -0.0003802914
        11462.85503580028    0.006154382
        11457.99542233096    0.002015778
        11453.13596060506    0.005017755
        11448.27665061545    0.003893727
        11443.41749235508    0.001162325
        11438.55848581689  -0.0005113276
        11433.69963099357   -0.001210688
        11428.84092787824  -0.0001430350
        11423.98237646367  -0.0007557024
        11419.12397674279    0.001161715
        11414.26572870854   -0.001373355
        11409.40763235367   0.0005820275
        11404.54968767126   -0.001805128
        11399.69189465418   -0.004160501
        11394.83425329511   9.891769e-05
        11389.97676358720    0.002718637
        11385.11942552325    0.002390521
        11380.26223909622   -0.001207026
        11375.40520429890   -0.001392230
        11370.54832112425   0.0008041717
        11365.69158956514    0.001402911
        11360.83500961458  -0.0005201579
        11355.97858126532   -0.003337525
        11351.12230451037  -0.0008498924
        11346.26617934253   0.0006122942
        11341.41020575482   -0.001282280
        11336.55438374005   -0.001218398
        11331.69871329116  -0.0006887546
        11326.84319440110    0.001748820
        11321.98782706274   0.0005338286
        11317.13261126889  -0.0001871553
        11312.27754701264  -0.0003610601
        11307.42263428672   8.989180e-05
        11302.56787308415   -0.001880314
        11297.71326339780    0.001658452
        11292.85880522049   0.0006225947
        11288.00449854535   -0.001511147
        11283.15034336507  -0.0002573001
        11278.29633967265   0.0006460632
        11273.44248746097   0.0003273243
        11268.58878672299   -0.001053637
        11263.73523745150   -0.002231544
        11258.88183963958  -0.0002323079
        11254.02859328005   0.0006249342
        11249.17549836578    0.001433613
        11244.32255488979    0.001803809
        11239.46976284488    0.002077488
        11234.61712222406   0.0003758306
        11229.76463302014    0.001144812
        11224.91229522608   0.0001886710
        11220.06010883487   0.0008703995
        11215.20807383927  -0.0006131236
        11210.35619023235  -0.0006015910
        11205.50445800699    0.002925387
        11200.65287715592   0.0001804364
        11195.80144767237  -0.0003012558
        11190.95016954901  -0.0004852858
        11186.09904277878   -0.001005516
        11181.24806735476    0.003428449
        11176.39724326977   0.0003909505
        11171.54657051660   0.0006242725
        11166.69604908841  -0.0002798612
        11161.84567897794  -0.0003108935
        11156.99546017820   -0.001261210
        11152.14539268207   0.0009571055
        11147.29547648242   -0.001224443
        11142.44571157227   -0.001728513
        11137.59609794455  -0.0004806384
        11132.74663559202   -0.001191423
        11127.89732450781  -0.0003846256
        11123.04816468468   0.0004850699
        11118.19915611569   0.0004070551
        11113.35029879366  -0.0001235571
        11108.50159271147   -0.002081777
        11103.65303786225   0.0008078996
        11098.80463423870    0.001225581
        11093.95638183388   0.0008519997
        11089.10828064066   -0.001108485
        11084.26033065201  -0.0008401429
        11079.41253186078   -0.002399820
        11074.56488425993   -0.001800675
        11069.71738784241  -0.0008136763
        11064.87004260121  -0.0003844106
        11060.02284852915    0.001993537
        11055.17580561912  -0.0005689654
        11050.32891386424   -0.003126018
        11045.48217325727   -0.001382888
        11040.63558379115   -0.001055910
        11035.78914545890   0.0008181418
        11030.94285825337    0.001180336
        11026.09672216760    0.001279956
        11021.25073719439   -0.001266362
        11016.40490332668  -0.0003939026
        11011.55922055755    0.001003825
        11006.71368887981    0.002197689
        11001.86830828641    0.001323917
        10997.02307877028   0.0002739415
        10992.17800032438    0.002175720
        10987.33307294164   0.0007061277
        10982.48829661494  -0.0001990836
        10977.64367133730    0.003215603
        10972.79919710159    0.003939439
        10967.95487390083    0.002255266
        10963.11070172788    0.002906791
        10958.26668057569   0.0005523982
        10953.42281043721    0.002729546
        10948.57909130532    0.001632825
        10943.73552317308    0.001651969
        10938.89210603332    0.001112950
        10934.04883987910  -0.0002028293
        10929.20572470325  -0.0007925156
        10924.36276049870   -0.001299786
        10919.51994725846   0.0006019367
        10914.67728497548   0.0002256098
        10909.83477364257    0.001809920
        10904.99241325287    0.002951924
        10900.15020379912   -0.001198547
        10895.30814527448    0.001137994
        10890.46623767174    0.001757321
        10885.62448098380   0.0006152245
        10880.78287520378   3.136434e-05
        10875.94142032451    0.001649561
        10871.10011633892    0.002398590
        10866.25896324009    0.002187850
        10861.41796102078    0.003244929
        10856.57710967404  -0.0008345661
        10851.73640919283   -0.002306867
        10846.89585957003   0.0005073293
        10842.05546079865   -0.002377080
        10837.21521287169  -0.0008192025
        10832.37511578190   0.0003660981
        10827.53516952242    0.001777061
        10822.69537408614   0.0009780809
        10817.85572946592   -0.002105024
        10813.01623565492   -0.001392615
        10808.17689264587   -0.002470592
        10803.33770043185   -0.003604159
        10798.49865900581   -0.003004055
        10793.65976836063   -0.002760150
        10788.82102848938   -0.004807955
        10783.98243938487   -0.001833294
        10779.14400104011   -0.004445492
        10774.30571344811   -0.002428373
        10769.46757660176   -0.001381353
        10764.62959049405   -0.002546514
        10759.79175511787   -0.001729764
        10754.95407046624   -0.001352121
        10750.11653653214   -0.002574041
        10745.27915330855   -0.001869143
        10740.44192078825    0.001248074
        10735.60483896434  -0.0003469664
        10730.76790782982   -0.001203329
        10725.93112737749   0.0007337509
        10721.09449760045   -0.001557056
        10716.25801849156  -0.0008569850
        10711.42169004384  -0.0004376861
        10706.58551225030   -0.002243618
        10701.74948510381  -0.0006655584
        10696.91360859738   -0.001372242
        10692.07788272390  -0.0005517807
        10687.24230747643    0.001527535
        10682.40688284786    0.001063153
        10677.57160883113   -0.001607300
        10672.73648541938   -0.002137419
        10667.90151260537   -0.002301053
        10663.06669038215   -0.001728401
        10658.23201874268   -0.001416516
        10653.39749767991    0.001128641
        10648.56312718684   0.0002190112
        10643.72890725641  -0.0008885248
        10638.89483788151   0.0003401015
        10634.06091905528  -0.0002908555
        10629.22715077059    0.001039382
        10624.39353302033   -0.002511715
