Scan:      8      F11257+5850 2010-05-22 +01 18 37.0
         OPTICAL                 Jy    
        km/s-BAR                 I
        4473.179126974006     -0.8157973
        4468.534595848708     -0.7845137
        4463.890206516213     -0.7752969
        4459.245958970067     -0.7564114
        4454.601853203677     -0.7329374
        4449.957889210654     -0.7687491
        4445.314066984541     -0.7737867
        4440.670386518680     -0.5361224
        4436.026847806684     -0.5689594
        4431.383450842159     -0.5784271
        4426.740195618383     -0.5510328
        4422.097082129098     -0.5152744
        4417.454110367648     -0.4755342
        4412.811280327644     -0.4215616
        4408.168592002492     -0.3650597
        4403.526045385872     -0.3143435
        4398.883640471125     -0.2897176
        4394.241377251860     -0.2600225
        4389.599255721556     -0.2258563
        4384.957275873754     -0.1915230
        4380.315437701931     -0.1665852
        4375.673741199630     -0.1443523
        4371.032186360328     -0.1185326
        4366.390773177633    -0.09971709
        4361.749501644955    -0.08160333
        4357.108371755772    -0.06990743
        4352.467383503759    -0.09966146
        4347.826536882393    -0.01914479
        4343.185831885016    -0.03805074
        4338.545268505372    -0.03029482
        4333.904846736871    -0.02623211
        4329.264566573054    -0.02023309
        4324.624428007400    -0.01501057
        4319.984431033450    -0.01182070
        4315.344575644747   -0.009258317
        4310.704861834770   -0.001417337
        4306.065289597059   -0.005149658
        4301.425858925224   -0.002735215
        4296.786569812610   -0.003215231
        4292.147422252825   -0.003091260
        4287.508416239412   -0.001976230
        4282.869551765915   -0.001074958
        4278.230828825743    0.002171240
        4273.592247412572   -0.002504436
        4268.953807519812   -0.004723080
        4264.315509141006    0.001525118
        4259.677352269632    0.001944387
        4255.039336899364    0.004776666
        4250.401463023612  -0.0004312811
        4245.763730635918  -0.0006400636
        4241.126139729762   0.0002610704
        4236.488690298817   0.0008455250
        4231.851382336495    0.006392976
        4227.214215836269    0.003334433
        4222.577190791819    0.003962536
        4217.940307196553   -0.001159627
        4213.303565044081   -0.001012557
        4208.666964327811   -0.001614063
        4204.030505041423  -0.0006167554
        4199.394187178322    0.001293916
        4194.758010732121    0.001353861
        4190.121975696296   -0.002645275
        4185.486082064454  -7.320643e-05
        4180.850329830008   -0.002321064
        4176.214718986501   0.0007682734
        4171.579249527606  -0.0001761739
        4166.943921446736   0.0005473669
        4162.308734737431   -0.001736832
        4157.673689393238   -0.001599764
        4153.038785407763   -0.002193539
        4148.404022774416   -0.001821482
        4143.769401486809   -0.003523547
        4139.134921538483   -0.002706889
        4134.500582922848    0.001826431
        4129.866385633581   0.0006660513
        4125.232329664158  -0.0008573725
        4120.598415008188   -0.001546480
        4115.964641659148   -0.006043541
        4111.331009610513   -0.003360324
        4106.697518855895   -0.005250978
        4102.064169388836   0.0003797679
        4097.430961202812    0.003064329
        4092.797894291366   0.0001140245
        4088.164968648174   0.0009049069
        4083.532184266646   0.0009669678
        4078.899541140325   -0.002006263
        4074.267039262822    0.004416071
        4069.634678627610   -0.001579905
        4065.002459228235   -0.002159802
        4060.370381058238    0.003019122
        4055.738444111230   -0.002626627
        4051.106648380621   -0.001242511
        4046.474993860085    0.007275665
        4041.843480543101  -0.0001060942
        4037.212108423211   0.0002031120
        4032.580877493956   -0.004026165
        4027.949787748949    0.001441436
        4023.318839181598    0.002259800
        4018.688031785578   0.0007246886
        4014.057365554301   0.0001988878
        4009.426840481509  -0.0005474191
        4004.796456560611  -0.0002300403
        4000.166213785084   -0.001684719
        3995.536112148671    0.004559937
        3990.906151644781   -0.003034579
        3986.276332266958  -0.0007057033
        3981.646654008744  -0.0001030195
        3977.017116863816    0.001338994
        3972.387720825583   -0.001135280
        3967.758465887655   -0.001892052
        3963.129352043642   0.0004799443
        3958.500379286953   0.0005450303
        3953.871547611197    0.001073828
        3949.242857009919    0.002025142
        3944.614307476727    0.001915102
        3939.985899005098    0.003256559
        3935.357631588641    0.002089622
        3930.729505220899  -0.0005614764
        3926.101519895349    0.004181564
        3921.473675605600    0.004761556
        3916.845972345262  -8.444169e-05
        3912.218410107811   -0.003193768
        3907.590988886790    0.001051873
        3902.963708675809    0.001336175
        3898.336569468477   0.0009787065
        3893.709571258204    0.002796205
        3889.082714038600    0.004160686
        3884.455997803207    0.001552148
        3879.829422545702    0.001319162
        3875.202988259494  -0.0002042892
        3870.576694938194    0.002567914
        3865.950542575410  -0.0009572986
