Scan:      8      F09320+6134 2010-05-20 +20 11 07.0
         OPTICAL                 Jy    
        km/s-BAR                 I
        13230.95566536603     -0.2186134
        13226.03992247894     -0.2108251
        13221.12433398377     -0.2094881
        13216.20889987328     -0.2062688
        13211.29362014021     -0.2038549
        13206.37849477736     -0.2052138
        13201.46352377729     -0.1875686
        13196.54870713281     -0.1799712
        13191.63404483672     -0.1471988
        13186.71953688157     -0.1468713
        13181.80518326024     -0.1483979
        13176.89098396547     -0.1374013
        13171.97693898994     -0.1210170
        13167.06304832633     -0.1086548
        13162.14931196751    -0.09953381
        13157.23572990602    -0.09177179
        13152.32230213476    -0.08163599
        13147.40902864645    -0.07072207
        13142.49590943371    -0.06326211
        13137.58294448929    -0.05635097
        13132.67013380606    -0.04739540
        13127.75747737663    -0.04252915
        13122.84497519376    -0.03591529
        13117.93262725023    -0.03182302
        13113.02043353875    -0.02779121
        13108.10839405205    -0.02406541
        13103.19650878280    -0.01928655
        13098.28477772389    -0.01708414
        13093.37320086792    -0.01346835
        13088.46177820771    -0.01202891
        13083.55050973600    -0.01272912
        13078.63939544547    -0.01076367
        13073.72843532886   -0.006641692
        13068.81762937899   -0.006695147
        13063.90697758853   -0.004671875
        13058.99647995022   -0.004325823
        13054.08613645687   -0.004138964
        13049.17594710111  -0.0004602648
        13044.26591187573   -0.002766611
        13039.35603077362   -0.003335353
        13034.44630378731   -0.001377031
        13029.53673090963    0.002082596
        13024.62731213331   0.0005705069
        13019.71804745109  -0.0002575542
        13014.80893685580   0.0005808076
        13009.89998034010   0.0007142456
        13004.99117789675    0.001027528
        13000.08252951841  -0.0005327983
        12995.17403519797    0.001388367
        12990.26569492823  -0.0002970688
        12985.35750870168    0.001471426
        12980.44947651133   0.0002272581
        12975.54159834978  -0.0003897381
        12970.63387420984   0.0005879077
        12965.72630408420   0.0009066811
        12960.81888796567  -0.0007064571
        12955.91162584698   -0.002055763
        12951.00451772083  -0.0006799077
        12946.09756358014   0.0001629551
        12941.19076341746    0.001810401
        12936.28411722562    0.001740045
        12931.37762499741    0.001154237
        12926.47128672551  -0.0008864769
        12921.56510240274   0.0007252608
        12916.65907202190   0.0007662426
        12911.75319557561  -0.0001888150
        12906.84747305668  -0.0005401763
        12901.94190445791   -0.002069470
        12897.03648977199   -0.001149485
        12892.13122899173   -0.001189460
        12887.22612210980  -0.0005046666
        12882.32116911915  -0.0002101590
        12877.41637001232   -0.001134104
        12872.51172478219    0.001564537
        12867.60723342150  -0.0007058575
        12862.70289592294   0.0001792792
        12857.79871227937   0.0001054952
        12852.89468248355   -0.001237257
        12847.99080652815   -0.001533368
        12843.08708440598  -0.0008097604
        12838.18351610985  -0.0006627844
        12833.28010163237    0.001292047
        12828.37684096649   2.269899e-05
        12823.47373410488  -0.0005128662
        12818.57078104030    0.002209670
        12813.66798176547   0.0003676684
        12808.76533627335    0.001734624
        12803.86284455642  -0.0003743561
        12798.96050660768  -0.0002968374
        12794.05832241981  -0.0009783652
        12789.15629198550   0.0009287805
        12784.25441529761    0.001912351
        12779.35269234889  -0.0009370281
        12774.45112313215   0.0001509986
        12769.54970764008   0.0009762578
        12764.64844586541   0.0002455063
        12759.74733780108   -0.001502855
        12754.84638343972   0.0001719641
        12749.94558277412  -0.0003102113
        12745.04493579711   0.0001853142
        12740.14444250142   0.0009436948
        12735.24410287973   -0.001546095
        12730.34391692499   -0.001545707
        12725.44388462987  -0.0005590338
        12720.54400598712  -0.0009282055
        12715.64428098961   -0.002190290
        12710.74470962996   -0.001788613
        12705.84529190111   0.0005034925
        12700.94602779574    0.001365047
        12696.04691730659    0.002034208
        12691.14796042654    0.001667210
        12686.24915714833   0.0002769282
        12681.35050746471  -0.0001373506
        12676.45201136842  -0.0001901109
        12671.55366885234   -0.001282508
        12666.65547990921   0.0008022952
        12661.75744453172   -0.001053041
        12656.85956271273  -0.0009290471
        12651.96183444506  -0.0008937369
        12647.06425972138  -0.0003319198
        12642.16683853451   0.0006736440
        12637.26957087733  -0.0009840707
        12632.37245674251   0.0002822658
        12627.47549612279   0.0002626670
        12622.57868901113   0.0005936720
        12617.68203540012   0.0002118048
        12612.78553528259  -0.0006276145
        12607.88918865147   0.0001497831
        12602.99299549931  -0.0002826042
        12598.09695581906   0.0006364592
        12593.20106960352   0.0001700430
        12588.30533684537  -0.0008256279
        12583.40975753736    0.001588401
        12578.51433167250   0.0007427299
        12573.61905924332  -0.0003359540
        12568.72394024272    0.001532514
        12563.82897466350    0.003718019
        12558.93416249846    0.001081740
        12554.03950374029   1.207068e-05
        12549.14499838187    0.001884423
        12544.25064641607    0.002792111
        12539.35644783543    0.001207763
        12534.46240263291  -0.0008079453
        12529.56851080137   0.0003595565
        12524.67477233344   0.0001071863
        12519.78118722191   0.0003105961
        12514.88775545973   0.0003325370
        12509.99447703959  -0.0005758955
        12505.10135195422   0.0002986504
        12500.20838019658   0.0006576944
        12495.31556175933   0.0004493638
        12490.42289663521  -1.159690e-05
        12485.53038481725  -0.0009514619
        12480.63802629799   -0.001967216
        12475.74582107036   0.0004971485
        12470.85376912719    0.001609055
        12465.96187046114  -0.0001598233
        12461.07012506510  -0.0004474181
        12456.17853293188   0.0002147363
        12451.28709405428  -0.0006317365
        12446.39580842498   -0.001133351
        12441.50467603687  -0.0004748801
        12436.61369688281  -0.0004360318
        12431.72287095543   0.0001775628
        12426.83219824766   -0.001576418
        12421.94167875238   2.566237e-05
        12417.05131246213   -0.001166366
        12412.16109936994  -0.0004130637
        12407.27103946853  -0.0006663977
        12402.38113275072  -0.0006838918
        12397.49137920926   0.0003812190
        12392.60177883702   -0.001088570
        12387.71233162675  -0.0003697723
        12382.82303757125   -0.001348675
        12377.93389666341   0.0005253757
        12373.04490889590  -0.0005487106
        12368.15607426167   0.0001756699
        12363.26739275339  -0.0005399440
        12358.37886436400   0.0006025435
        12353.49048908619   -0.001764458
        12348.60226691284   -0.001154454
        12343.71419783675   -0.001602513
        12338.82628185066  -0.0004863432
        12333.93851894739  -0.0007168861
        12329.05090911989  -5.517519e-06
        12324.16345236082  -0.0007338011
        12319.27614866301   2.509073e-05
        12314.38899801939   -0.001435298
        12309.50200042257  -0.0006532124
        12304.61515586544  -0.0007737250
        12299.72846434093   -0.001041180
        12294.84192584172  -0.0007381774
        12289.95554036063    0.001100946
        12285.06930789060   0.0008548346
        12280.18322842431    0.001009787
        12275.29730195456  -0.0004521976
        12270.41152847423   0.0004539741
        12265.52590797614  -0.0001841334
        12260.64044045303    0.001057017
        12255.75512589785   0.0007723905
        12250.86996430332  -0.0007795800
        12245.98495566221  -0.0003180845
        12241.10009996739   -0.001725814
        12236.21539721180   -0.001055034
        12231.33084738806   0.0009448270
        12226.44645048903    0.001936160
        12221.56220650767    0.001595890
        12216.67811543665    0.002486963
        12211.79417726879   0.0008542921
        12206.91039199708    0.001300565
        12202.02675961409  -0.0001526361
        12197.14328011281   -0.001213216
        12192.25995348606   8.577401e-05
        12187.37677972659   0.0006168024
        12182.49375882720  -0.0006172977
        12177.61089078090  -0.0001055012
        12172.72817558024    0.001770311
        12167.84561321823    0.001623911
        12162.96320368768  -0.0008879865
        12158.08094698134   0.0004148024
        12153.19884309207   0.0006726859
        12148.31689201270   0.0006827326
        12143.43509373610  -0.0004630810
        12138.55344825501   0.0004084081
        12133.67195556231  -0.0007455909
        12128.79061565088  -0.0001814458
        12123.90942851340   0.0006186619
        12119.02839414280  -0.0003016109
        12114.14751253191   -0.002803318
        12109.26678367353   -0.001786195
        12104.38620756046   -0.002639362
        12099.50578418560   -0.001848902
        12094.62551354175   -0.002437687
        12089.74539562171   -0.004233362
        12084.86543041838   -0.004988011
        12079.98561792455   -0.004681103
        12075.10595813305   -0.004770803
        12070.22645103667   -0.005055629
        12065.34709662837   -0.003156698
        12060.46789490081   -0.003983038
        12055.58884584696   -0.003497963
        12050.70994945961   -0.004777941
        12045.83120573157   -0.004662632
        12040.95261465567   -0.005016276
        12036.07417622490   -0.005368953
        12031.19589043188   -0.004045305
        12026.31775726949   -0.003515827
        12021.43977673073   -0.002658408
        12016.56194880822   -0.004006313
        12011.68427349498   -0.004755879
        12006.80675078373   -0.004972224
        12001.92938066736   -0.003184755
        11997.05216313868   -0.002933861
        11992.17509819057   -0.003056045
        11987.29818581578   -0.004369963
        11982.42142600723   -0.003505723
        11977.54481875782   -0.003865506
        11972.66836406029   -0.004281967
        11967.79206190745   -0.001696986
        11962.91591229230   -0.002690925
        11958.03991520747   -0.004662794
        11953.16407064595   -0.004050245
        11948.28837860063   -0.002976970
        11943.41283906419   -0.002164124
        11938.53745202962   -0.001463887
        11933.66221748963  -0.0004765380
        11928.78713543720  -2.921498e-05
