Scan:      8      F11257+5850 2010-05-22 +01 18 37.0
         OPTICAL                 Jy    
        km/s-BAR                 I
    4473.1791269740060670      0.1318653
    4468.5345958487077951      0.1631490
    4463.8902065162128565      0.1723657
    4459.2459589700665674      0.1912512
    4454.6018532036769102      0.2147252
    4449.9578892106537751      0.1789135
    4445.3140669845406592      0.1738759
    4440.6703865186800613      0.4115402
    4436.0268478066836906      0.3787032
    4431.3834508421587088      0.3692355
    4426.7401956183830407      0.3966298
    4422.0970821290984532      0.4323882
    4417.4541103676483544      0.4721284
    4412.8112803276435443      0.5261010
    4408.1685920024920051      0.5826029
    4403.5260453858718392      0.6333191
    4398.8836404711246360      0.6579450
    4394.2413772518602855      0.6876401
    4389.5992557215558918      0.7218063
    4384.9572758737540425      0.7561396
    4380.3154377019309322      0.7810774
    4375.6737411996300580      0.8033103
    4371.0321863603276142      0.8291300
    4366.3907731776334913      0.8479455
    4361.7495016449547620      0.8660592
    4357.1083717557721684      0.8777552
    4352.4673835037592653      0.8480011
    4347.8265368823931567      0.9285178
    4343.1858318850163414      0.9096119
    4338.5452685053724053      0.9173678
    4333.9048467368711499      0.9214305
    4329.2645665730542532      0.9274295
    4324.6244280073997288      0.9326521
    4319.9844310334501643      0.9358419
    4315.3445756447472377      0.9384043
    4310.7048618347698721      0.9462453
    4306.0652895970588361      0.9425129
    4301.4258589252240199      0.9449274
    4296.7865698126097413      0.9444474
    4292.1474222528249811      0.9445713
    4287.5084162394123268      0.9456864
    4282.8695517659152756      0.9465876
    4278.2308288257427193      0.9498339
    4273.5922474125718509      0.9451582
    4268.9538075198124716      0.9429395
    4264.3155091410062596      0.9491877
    4259.6773522696321379      0.9496070
    4255.0393368993636614      0.9524392
    4250.4014630236115408      0.9472313
    4245.7637306359183640      0.9470226
    4241.1261397297621443      0.9479237
    4236.4886902988173460      0.9485081
    4231.8513823364946802      0.9540555
    4227.2142158362694317      0.9509971
    4222.5771907918187935      0.9516251
    4217.9403071965525669      0.9465030
    4213.3035650440806421      0.9466500
    4208.6669643278110016      0.9460486
    4204.0305050414226571      0.9470459
    4199.3941871783217721      0.9489565
    4194.7580107321209653      0.9490165
    4190.1219756962955216      0.9450173
    4185.4860820644544219      0.9475894
    4180.8503298300083770      0.9453415
    4176.2147189865008841      0.9484309
    4171.5792495276064074      0.9474864
    4166.9439214467356578      0.9482099
    4162.3087347374312230      0.9459258
    4157.6736893932375096      0.9460629
    4153.0387854077625889      0.9454691
    4148.4040227744162621      0.9458411
    4143.7694014868093291      0.9441391
    4139.1349215384825584      0.9449557
    4134.5005829228475704      0.9494891
    4129.8663856335806486      0.9483287
    4125.2323296641579873      0.9468052
    4120.5984150081876578      0.9461161
    4115.9646416591476736      0.9416190
    4111.3310096105133198      0.9443023
    4106.6975188558953960      0.9424116
    4102.0641693888364898      0.9480424
    4097.4309612028118863      0.9507269
    4092.7978942913659921      0.9477766
    4088.1649686481741810      0.9485675
    4083.5321842666462544      0.9486296
    4078.8995411403252547      0.9456564
    4074.2670392628215268      0.9520787
    4069.6346786276103558      0.9460827
    4065.0024592282347840      0.9455028
    4060.3703810582383085      0.9506817
    4055.7384441112303648      0.9450360
    4051.1066483806207543      0.9464201
    4046.4749938600853056      0.9549383
    4041.8434805431011227      0.9475565
    4037.2121084232107933      0.9478657
    4032.5808774939564501      0.9436364
    4027.9497877489493476      0.9491040
    4023.3188391815979230      0.9499224
    4018.6880317855784597      0.9483873
    4014.0573655543012137      0.9478615
    4009.4268404815088616      0.9471152
    4004.7964565606107499      0.9474326
    4000.1662137850839827      0.9459779
    3995.5361121486707816      0.9522225
    3990.9061516447814029      0.9446280
    3986.2763322669579793      0.9469569
    3981.6466540087444628      0.9475596
    3977.0171168638162271      0.9490016
    3972.3877208255830737      0.9465273
    3967.7584658876553476      0.9457706
    3963.1293520436420295      0.9481425
    3958.5003792869529207      0.9482076
    3953.8715476111974567      0.9487364
    3949.2428570099186800      0.9496877
    3944.6143074767269354      0.9495777
    3939.9858990050979628      0.9509192
    3935.3576315886407428      0.9497522
    3930.7295052208987727      0.9471011
    3926.1015198953487015      0.9518442
