Scan:     36      F23394-0353 2010-05-15 +12 53 08.0
         OPTICAL                 Jy    
        km/s-BAR                 I
    8350.5775377841546288      0.0380649
    8345.8145859744436166      0.0292016
    8341.0517814039376390      0.0297152
    8336.2891240657172602      0.0366372
    8331.5266139529940119      0.0373777
    8326.7642510589739686      0.0388167
    8322.0020353768013592      0.0418110
    8317.2399668996222317      0.0287434
    8312.4780456206462986      0.0282773
    8307.7162715330141509      0.0220231
    8302.9546446299391391      0.0202196
    8298.1931649045618542      0.0177795
    8293.4318323500974657      0.0174461
    8288.6706469596829265      0.0244123
    8283.9096087266007089      0.0172061
    8279.1487176438586175      0.0195899
    8274.3879737047991512      0.0095613
    8269.6273769024337525      0.0103990
    8264.8669272301049205      0.0188891
    8260.1066246808259166      0.0181051
    8255.3464692479374207      0.0171691
    8250.5864609245163592      0.0196168
    8245.8265997038415662      0.0207652
    8241.0668855789863301      0.0149399
    8236.3073185431640013      0.0150961
    8231.5478985895842925      0.0175567
    8226.7886257113896136      0.0126882
    8222.0294999017896771      0.0130399
    8217.2705211540633172      0.0191742
    8212.5116894611528551      0.0190787
    8207.7530048164680920      0.0131168
    8202.9944672130877734      0.0127262
    8198.2360766442197928      0.0136370
    8193.4778331030083791      0.0154401
    8188.7197365827314570      0.0140055
    8183.9617870765305270      0.0154287
    8179.2039845775516369      0.0169562
    8174.4463290790026804      0.0200748
    8169.6888205741615820      0.0171751
    8164.9314590560379656      0.0177824
    8160.1742445179752394      0.0180643
    8155.4171769531185419      0.0191350
    8150.6602563546093734      0.0190431
    8145.9034827156592655      0.0196170
    8141.1468560295434145      0.0162432
    8136.3903762893405656      0.0143840
    8131.6340434882595218      0.0180560
    8126.8778576195109054      0.0181776
    8122.1218186763717313      0.0184713
    8117.3659266518525328      0.0140220
    8112.6101815392948993      0.0125725
    8107.8545833317784854      0.0157960
    8103.0991320226448806      0.0165221
    8098.3438276049046181      0.0172095
    8093.5886700719674991      0.0149395
    8088.8336594167785734      0.0135059
    8084.0787956328131258      0.0143275
    8079.3240787130143872      0.0159420
    8074.5695086507275846      0.0163992
    8069.8150854390278255      0.0190334
    8065.0608090712594276      0.0152564
    8060.3066795404993172      0.0155483
    8055.5526968400236001      0.0177053
    8050.7988609629755956      0.0178097
    8046.0451719025668353      0.0155471
    8041.2916296520070318      0.0138523
    8036.5382342045722908      0.0156486
    8031.7849855532740548      0.0176763
    8027.0318836915203065      0.0161643
    8022.2789286123224883      0.0179435
    8017.5261203090249182      0.0164193
    8012.7734587747700061      0.0165900
    8008.0209440027683740      0.0190728
    8003.2685759861615225      0.0159560
    7998.5163547182964976      0.0182371
    7993.7642801922474973      0.0166522
    7989.0123524012915368      0.0151507
    7984.2605713385073614      0.0146805
    7979.5089369973038629      0.0158111
    7974.7574493706897556      0.0161023
    7970.0061084520111763      0.0185642
    7965.2549142343423227      0.0144500
    7960.5038667110275128      0.0151622
    7955.7529658752118848      0.0138393
    7951.0022117201042420      0.0170970
    7946.2516042388479036      0.0197992
    7941.5011434247207944      0.0224836
    7936.7508292709308080      0.0220240
    7932.0006617706903853      0.0169456
    7927.2506409172083295      0.0159934
    7922.5007667036952625      0.0181536
    7917.7510391232281108      0.0145434
    7913.0014581692830689      0.0141993
    7908.2520238348042767      0.0128154
    7903.5027361131351427      0.0136009
    7898.7535949974853793      0.0151166
    7894.0046004810646991      0.0148107
    7889.2557525570846337      0.0171437
    7884.5070512187548957      0.0159111
    7879.7584964592178949      0.0189447
