Scan:    156      F17548+2401 2010-05-03 +08 05 36.0
         OPTICAL                 Jy    
        km/s-BAR                 I
    7319.3832555381659404      0.0956780
    7314.6519596358893978      0.0839346
    7309.9208095098711055      0.0804163
    7305.1898051535226841      0.0883793
    7300.4589465599183313      0.0901566
    7295.7282337224014555      0.0885424
    7290.9976666343172838      0.0869447
    7286.2672452888737098      0.0910349
    7281.5369696793504772      0.0910742
    7276.8068397989545701      0.0874640
    7272.0768556408966106      0.1029434
    7267.3470171986546120      0.1190227
    7262.6173244653045913      0.1215237
    7257.8877774342572593      0.1248369
    7253.1583760986541165      0.1279056
    7248.4291204518403902      0.1379543
    7243.7000104869584902      0.1335046
    7238.9710461974864302      0.1379862
    7234.2422275765657105      0.1421449
    7229.5135546174742558      0.1456594
    7224.7850273134881718      0.1493405
    7220.0566456578189900      0.1510430
    7215.3284096438746928      0.1504357
    7210.6003192648668119      0.1526662
    7205.8723745140041501      0.1549662
    7201.1445753846310254      0.1564774
    7196.4169218699571502      0.1568793
    7191.6894139632595397      0.1555128
    7186.9620516579479954      0.1580631
    7182.2348349471658366      0.1595201
    7177.5077638241891691      0.1604519
    7172.7808382822968269      0.1614494
    7168.0540583147630969      0.1633697
    7163.3274239149313871      0.1612391
    7158.6009350760141388      0.1607013
    7153.8745917913520316      0.1629020
    7149.1483940540902040      0.1620476
    7144.4223418576393669      0.1625169
    7139.6964351952065044      0.1625945
    7134.9706740600704507      0.1650055
    7130.2450584455755234      0.1665715
    7125.5195883449287066      0.1660144
    7120.7942637514097441      0.1638584
    7116.0690846582938320      0.1637933
    7111.3440510589907717      0.1667260
    7106.6191629465783990      0.1638609
    7101.8944203145319989      0.1657880
    7097.1698231559294072      0.1638103
    7092.4453714642468185      0.1618943
    7087.7210652326266427      0.1612981
    7082.9969044544150165      0.1642395
    7078.2728891228862267      0.1656565
    7073.5490192313172884      0.1638438
    7068.8252947729861262      0.1651871
    7064.1017157412352390      0.1625150
    7059.3782821292070366      0.1647489
    7054.6549939303131396      0.1644220
    7049.9318511378287440      0.1649597
    7045.2088537450317745      0.1638262
    7040.4860017451992462      0.1623868
    7035.7632951315390528      0.1638771
