Scan:      7      F13229-2934 2010-07-23 +00 20 30.0
         OPTICAL                 Jy    
        km/s-BAR                 I
    5465.0278366292177452      0.1075153
    5460.3528410909375452      0.1218509
    5455.6779887448392401      0.1174409
    5451.0032795844663269      0.1266636
    5446.3287136030303373      0.1262593
    5441.6542907941366138      0.1180372
    5436.9800111511331124      0.1415892
    5432.3058746674932991      0.1574840
    5427.6318813366287941      0.1582334
    5422.9580311519475799      0.1282001
    5418.2843241067948838      0.1658325
    5413.6107601947114745      0.2170100
    5408.9373394090434886      0.1949846
    5404.2640617432643921      0.1958180
    5399.5909271908512892      0.2110720
    5394.9179357450830139      0.2237705
    5390.2450873995003349      0.2335941
    5385.5723821475130535      0.2362038
    5380.8998199825336997      0.2390884
    5376.2274008979675273      0.2489445
    5371.5551248872952783      0.2539239
    5366.8829919439249352      0.2575079
    5362.2110020611989967      0.2610337
    5357.5391552326627789      0.2625651
    5352.8674514517224452      0.2644335
    5348.1958907118578281      0.2700594
    5343.5244730063450334      0.2724488
    5338.8531983287257390      0.2705719
    5334.1820666724106559      0.2735062
    5329.5110780308095855      0.2779570
    5324.8402323974651154      0.2731512
    5320.1695297656533512      0.2791228
    5315.4989701288532160      0.2777195
    5310.8285534805372663      0.2795028
    5306.1582798141198509      0.2803816
    5301.4881491230735264      0.2802130
    5296.8181614008099132      0.2733036
    5292.1483166406724195      0.2813383
    5287.4786148362027234      0.2823645
    5282.8090559808115358      0.2785098
    5278.1396400679759608      0.2797598
    5273.4703670910384972      0.2808010
    5268.8012370435417324      0.2790860
    5264.1322499187635913      0.2798152
    5259.4634057103112355      0.2802365
    5254.7947044115308017      0.2844094
    5250.1261460159648777      0.2814113
    5245.4577305169541432      0.2839289
    5240.7894579079102186      0.2795767
    5236.1213281823102079      0.2777725
    5231.4533413336293961      0.2799921
    5226.7854973553448872      0.2836546
    5222.1177962407327868      0.2778174
    5217.4502379834029853      0.2792311
    5212.7828225766979813      0.2788053
    5208.1155500140957884      0.2798554
    5203.4484202890716915      0.2831044
    5198.7814333950345826      0.2746460
    5194.1145893253960821      0.2783560
    5189.4478880736323845      0.2754830
    5184.7813296332187747      0.2736529
    5180.1149139975004800      0.2789115
    5175.4486411600846623      0.2793250
    5170.7825111142492460      0.2798063
    5166.1165238535368189      0.2793354
    5161.4506793714253945      0.2763543
    5156.7849776612547430      0.2795200
    5152.1194187165710900      0.2797238
    5147.4540025307160249      0.2784792
    5142.7887290971675611      0.2767608
    5138.1235984094673768      0.2795184
    5133.4586104609588801      0.2796874
    5128.7937652451855683      0.2857936
    5124.1290627554890307      0.2823969
    5119.4645029853481901      0.2834110
    5114.8000859283038153      0.2772295
    5110.1358115777002240      0.2780953
    5105.4716799270136107      0.2813427
    5100.8076909697883821      0.2823164
    5096.1438446993652178      0.2796512
    5091.4801411091557384      0.2804474
    5086.8165801927689245      0.2808915
    5082.1531619435481844      0.2796904
    5077.4898863549697126      0.2780632
    5072.8267534205097036      0.2831909
    5068.1637631335788683      0.2838702
    5063.5009154876524917      0.2768137
    5058.8382104762085874      0.2770974
    5054.1756480927215307      0.2806809
    5049.5132283305356395      0.2813054
    5044.8509511831944110      0.2775542
    5040.1888166441731300      0.2771454
    5035.5268247068161145      0.2776771
    5030.8649753647314355      0.2783509
    5026.2032686113316231      0.2813841
    5021.5417044400237501      0.2836044
    5016.8802828442849204      0.2790880
    5012.2190038175922382      0.2806880
    5007.5578673533555047      0.2840947
    5002.8968734451173077      0.2831594
    4998.2360220862865390      0.2830160
    4993.5753132703412120      0.2822300
    4988.9147469906911283      0.2816502
    4984.2543232408779659      0.2807986
    4979.5940420143133451      0.2827512
    4974.9339033044716416      0.2784213
    4970.2739071048299593      0.2782220
    4965.6140534087990090      0.2805104
    4960.9543422099213785      0.2826446
    4956.2947735015395665      0.2792212
    4951.6353472773298563      0.2842343
    4946.9760635305037795      0.2837212
    4942.3169222547367099      0.2780074
    4937.6579234433047532      0.2801653
    4932.9990670898168901      0.2812104
    4928.3403531877511341      0.2803846
    4923.6817817304499840      0.2794583
    4919.0233527115224206      0.2813660
    4914.3650661242463684      0.2832423
    4909.7069219622962919      0.2779674
    4905.0489202190838114      0.2788132
    4900.3910608879523352      0.2788995
    4895.7333439625090250      0.2831383
    4891.0757694361000176      0.2827615
    4886.4183373023315653      0.2794582
    4881.7610475546171074      0.2784359
    4877.1039001864974125      0.2822609
    4872.4468951912494958      0.2832477
    4867.7900325624832476      0.2793640
    4863.1333122936748623      0.2802705
    4858.4767343783005344      0.2778634
    4853.8202988097700654      0.2823058
    4849.1640055816278618      0.2792571
    4844.5078546872819061      0.2754085
    4839.8518461202093022      0.2793223
    4835.1959798739535472      0.2824826
    4830.5402559419899262      0.2761070
    4825.8846743176627569      0.2807748
    4821.2292349945810201      0.2787817
    4816.5739379661536077      0.2772877
    4811.9187832258594426      0.2821176
    4807.2637707672402030      0.2751549
    4802.6089005837711738      0.2780462
    4797.9541726687957635      0.2786081
    4793.2995870158601974      0.2798582
    4788.6451436185025159      0.2806097
    4783.9908424702034608      0.2803219
    4779.3366835643701052      0.2811476
    4774.6826668945468555      0.2773362
    4770.0287924540762106      0.2841689
    4765.3750602366344538      0.2780777
    4760.7214702355649933      0.2779936
    4756.0680224444104169      0.2836689
    4751.4147168566478285      0.2791327
    4746.7615534656870295      0.2808925
    4742.1085322651370006      0.2786001
    4737.4556532483411502      0.2794926
    4732.8029164089757614      0.2777869
    4728.1503217403169401      0.2803805
    4723.4978692359081833      0.2843162
    4718.8455588892929882      0.2784335
    4714.1933906938802465      0.2798851
    4709.5413646432143651      0.2757621
    4704.8894807308361123      0.2787084
    4700.2377389500907157      0.2801687
    4695.5861392945198531      0.2791580
    4690.9346817575997193      0.2786521
    4686.2833663328756302      0.2801652
    4681.6321930138874450      0.2847355
