Scan:    150      F20221-2458 2010-05-02 +09 16 47.0
         OPTICAL                 Jy    
        km/s-BAR                 I
    4542.5764158888650854      0.1137894
    4537.9305161248103104      0.0796352
    4533.2847582048179902      0.0726378
    4528.6391421223615907      0.0728923
    4523.9936678710546403      0.0709892
    4519.3483354441696065      0.0707710
    4514.7031448353855012      0.0712124
    4510.0580960381785189      0.0720973
    4505.4131890460230352      0.0728268
    4500.7684238524652756      0.0650394
    4496.1238004509777966      0.0479918
    4491.4793188350404307      0.0815820
    4486.8349789982603397      0.0971509
    4482.1907809340500535      0.0932005
    4477.5467246359494311      0.0851986
    4472.9028100975028792      0.0874997
    4468.2590373121865923      0.0834494
    4463.6154062734776744      0.0874147
    4458.9719169749178036      0.0955739
    4454.3285694100513865      0.0951106
    4449.6853635723546176      0.0943934
    4445.0422994553691751      0.0935214
    4440.3993770525057698      0.0967406
    4435.7565963574406851      0.1035094
    4431.1139573635173292      0.1027511
    4426.4714600643428639      0.1003589
    4421.8291044534653338      0.1051377
    4417.1868905242899928      0.1085361
    4412.5448182704267310      0.1065959
    4407.9028876853544716      0.1038054
    4403.2610987625484995      0.0974975
    4398.6194514955504928      0.1109909
    4393.9779458779721608      0.1090820
    4389.3365819031550927      0.1072130
    4384.6953595647755719      0.1082070
    4380.0542788562452188      0.1096872
    4375.4133397711038924      0.1057195
    4370.7725423028969090      0.1024981
    4366.1318864451677655      0.1021600
    4361.4913721913235349      0.1048221
    4356.8509995349759265      0.1093208
    4352.2107684696011347      0.1110662
    4347.5706789887417472      0.1068190
    4342.9307310860076541      0.1053749
    4338.2909247547404448      0.1017432
    4333.6512599885518284      0.1076495
    4329.0117367809843927      0.1083555
    4324.3723551254479389      0.1052145
    4319.7331150156178410      0.1081835
    4315.0940164450357770      0.1048377
    4310.4550594070487932      0.1063377
    4305.8162438952631419      0.1043369
    4301.1775699031577460      0.1108401
    4296.5390374244061604      0.1065879
    4291.9006464523527029      0.1113038
    4287.2623969806736568      0.1069699
    4282.6242890027797330      0.1043331
    4277.9863225122790027      0.1058872
